# bond(A) Energy(Ry)
0.7		-40.99501494
0.8		-42.27598886
0.9		-42.89832955
1.0		-43.17009972
1.1		-43.24949105
1.11		-43.25072315
1.113		-43.25090954
1.12		-43.25103045
1.13		-43.25047417
1.2		-43.22691644
1.3		-43.15477266
1.5		-42.96497815
1.7		-42.78211523
2.0		-42.56400737
2.2		-42.45687286
2.4		-42.38098103
2.6		-42.32722089
2.8		-42.38345119
3.0		-42.36231869
3.4		-42.33556299
4.0		-42.31861523
