# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    5.560000000    0.661596916    0.661596914    0.002345695
    5.570000000    0.657805723    0.657805740    0.002354279
    5.580000000    0.638966226    0.638966260    0.002362900
    5.590000000    0.606356668    0.606356718    0.002371559
    5.600000000    0.565072105    0.565072161    0.002380255
    5.610000000    0.522607217    0.522607271    0.002388989
    5.620000000    0.485014821    0.485014867    0.002397760
    5.630000000    0.454978167    0.454978202    0.002406570
    5.640000000    0.433122034    0.433122057    0.002415418
    5.650000000    0.420031727    0.420031739    0.002424305
    5.660000000    0.416635467    0.416635469    0.002433231
    5.670000000    0.423249186    0.423249179    0.002442196
    5.680000000    0.438533352    0.438533338    0.002451200
    5.690000000    0.458956070    0.458956053    0.002460245
    5.700000000    0.479444688    0.479444672    0.002469329
    5.710000000    0.495663538    0.495663528    0.002478453
    5.720000000    0.506169478    0.506169471    0.002487619
    5.730000000    0.511993858    0.511993851    0.002496825
    5.740000000    0.515041398    0.515041385    0.002506072
    5.750000000    0.517717475    0.517717455    0.002515360
    5.760000000    0.521999327    0.521999302    0.002524690
    5.770000000    0.526947353    0.526947328    0.002534063
    5.780000000    0.528066995    0.528066980    0.002543477
    5.790000000    0.521002154    0.521002152    0.002552934
    5.800000000    0.505863533    0.505863543    0.002562434
    5.810000000    0.486268916    0.486268932    0.002571977
    5.820000000    0.464820302    0.464820323    0.002581564
    5.830000000    0.441789018    0.441789044    0.002591194
    5.840000000    0.417844045    0.417844074    0.002600869
    5.850000000    0.395584106    0.395584133    0.002610587
    5.860000000    0.377663551    0.377663572    0.002620351
    5.870000000    0.364782626    0.364782640    0.002630159
    5.880000000    0.356058259    0.356058267    0.002640013
    5.890000000    0.350811583    0.350811585    0.002649913
    5.900000000    0.349219737    0.349219734    0.002659858
    5.910000000    0.351010560    0.351010555    0.002669850
    5.920000000    0.354302107    0.354302103    0.002679888
    5.930000000    0.356598171    0.356598170    0.002689974
    5.940000000    0.356971692    0.356971694    0.002700106
    5.950000000    0.356331934    0.356331938    0.002710287
    5.960000000    0.355534539    0.355534543    0.002720515
    5.970000000    0.354621015    0.354621019    0.002730792
    5.980000000    0.353954648    0.353954650    0.002741117
    5.990000000    0.354515387    0.354515386    0.002751491
    6.000000000    0.356646972    0.356646967    0.002761915
    6.010000000    0.359386746    0.359386739    0.002772388
    6.020000000    0.361038272    0.361038267    0.002782912
    6.030000000    0.360389305    0.360389303    0.002793486
    6.040000000    0.358281791    0.358281791    0.002804111
    6.050000000    0.357807761    0.357807759    0.002814787
    6.060000000    0.362112332    0.362112326    0.002825515
    6.070000000    0.371925166    0.371925156    0.002836294
    6.080000000    0.384809810    0.384809801    0.002847126
    6.090000000    0.396513994    0.396513990    0.002858011
    6.100000000    0.403569684    0.403569686    0.002868949
    6.110000000    0.404933838    0.404933845    0.002879940
    6.120000000    0.401447655    0.401447665    0.002890985
    6.130000000    0.393846989    0.393847003    0.002902085
    6.140000000    0.381302245    0.381302265    0.002913239
    6.150000000    0.362872010    0.362872035    0.002924449
    6.160000000    0.340202680    0.340202709    0.002935714
    6.170000000    0.317142875    0.317142903    0.002947035
    6.180000000    0.296952848    0.296952871    0.002958413
    6.190000000    0.281008918    0.281008935    0.002969847
    6.200000000    0.269711878    0.269711889    0.002981338
    6.210000000    0.263578112    0.263578117    0.002992888
    6.220000000    0.263190382    0.263190382    0.003004495
    6.230000000    0.268510041    0.268510036    0.003016161
    6.240000000    0.278380519    0.278380510    0.003027886
    6.250000000    0.290481807    0.290481796    0.003039671
    6.260000000    0.301782453    0.301782442    0.003051515
    6.270000000    0.309634692    0.309634683    0.003063420
    6.280000000    0.313329165    0.313329157    0.003075386
    6.290000000    0.314517691    0.314517683    0.003087413
    6.300000000    0.315621673    0.315621662    0.003099502
    6.310000000    0.318326770    0.318326756    0.003111653
    6.320000000    0.323446742    0.323446726    0.003123867
    6.330000000    0.330572242    0.330572225    0.003136144
    6.340000000    0.337132954    0.337132941    0.003148486
    6.350000000    0.339167625    0.339167620    0.003160891
    6.360000000    0.334377287    0.334377290    0.003173361
    6.370000000    0.323754255    0.323754265    0.003185897
    6.380000000    0.309463766    0.309463780    0.003198498
    6.390000000    0.292666976    0.292666994    0.003211166
    6.400000000    0.274321311    0.274321331    0.003223901
    6.410000000    0.256483678    0.256483698    0.003236703
    6.420000000    0.241547552    0.241547569    0.003249573
    6.430000000    0.230745928    0.230745941    0.003262512
    6.440000000    0.223727656    0.223727664    0.003275520
    6.450000000    0.219320842    0.219320846    0.003288598
    6.460000000    0.216780447    0.216780448    0.003301745
    6.470000000    0.216304433    0.216304431    0.003314964
    6.480000000    0.218198653    0.218198649    0.003328254
    6.490000000    0.221759382    0.221759377    0.003341616
    6.500000000    0.225295248    0.225295245    0.003355050
    6.510000000    0.227507745    0.227507744    0.003368558
    6.520000000    0.228657786    0.228657786    0.003382139
    6.530000000    0.229836744    0.229836745    0.003395795
    6.540000000    0.231433656    0.231433657    0.003409526
    6.550000000    0.232985314    0.232985315    0.003423332
    6.560000000    0.234214794    0.234214793    0.003437215
    6.570000000    0.235394166    0.235394163    0.003451175
    6.580000000    0.236732612    0.236732608    0.003465212
    6.590000000    0.237917988    0.237917984    0.003479328
    6.600000000    0.238180544    0.238180541    0.003493522
    6.610000000    0.237085587    0.237085586    0.003507796
    6.620000000    0.235646495    0.235646495    0.003522151
    6.630000000    0.236074067    0.236074066    0.003536586
    6.640000000    0.240082021    0.240082017    0.003551103
    6.650000000    0.247464344    0.247464338    0.003565702
    6.660000000    0.255920472    0.255920468    0.003580384
    6.670000000    0.262327313    0.262327312    0.003595151
    6.680000000    0.264826685    0.264826687    0.003610001
    6.690000000    0.263863264    0.263863269    0.003624938
    6.700000000    0.261236946    0.261236952    0.003639960
    6.710000000    0.258172619    0.258172627    0.003655069
    6.720000000    0.253954674    0.253954684    0.003670265
    6.730000000    0.246573168    0.246573181    0.003685550
    6.740000000    0.235050686    0.235050702    0.003700924
    6.750000000    0.220676268    0.220676284    0.003716388
    6.760000000    0.205950626    0.205950640    0.003731943
    6.770000000    0.193124454    0.193124465    0.003747589
    6.780000000    0.183493704    0.183493711    0.003763328
    6.790000000    0.177266532    0.177266536    0.003779160
    6.800000000    0.173908560    0.173908560    0.003795087
    6.810000000    0.172812322    0.172812318    0.003811108
    6.820000000    0.173744025    0.173744017    0.003827225
    6.830000000    0.176628032    0.176628022    0.003843439
    6.840000000    0.180917745    0.180917735    0.003859751
    6.850000000    0.185320210    0.185320202    0.003876161
    6.860000000    0.188515332    0.188515326    0.003892671
    6.870000000    0.190250774    0.190250770    0.003909282
    6.880000000    0.191323385    0.191323382    0.003925994
    6.890000000    0.192704719    0.192704714    0.003942808
    6.900000000    0.195267364    0.195267357    0.003959726
    6.910000000    0.199797714    0.199797704    0.003976748
    6.920000000    0.206262025    0.206262014    0.003993875
    6.930000000    0.212938348    0.212938339    0.004011109
    6.940000000    0.216909910    0.216909905    0.004028450
    6.950000000    0.216221358    0.216221358    0.004045900
    6.960000000    0.211431674    0.211431678    0.004063460
    6.970000000    0.204377271    0.204377277    0.004081130
    6.980000000    0.196042398    0.196042406    0.004098912
    6.990000000    0.186472216    0.186472226    0.004116807
    7.000000000    0.176150424    0.176150435    0.004134816
    7.010000000    0.166336817    0.166336828    0.004152940
    7.020000000    0.158046263    0.158046272    0.004171181
    7.030000000    0.151382235    0.151382241    0.004189539
    7.040000000    0.146010543    0.146010547    0.004208016
    7.050000000    0.142003708    0.142003710    0.004226613
    7.060000000    0.139974316    0.139974315    0.004245332
    7.070000000    0.140477201    0.140477198    0.004264173
    7.080000000    0.143415581    0.143415578    0.004283137
    7.090000000    0.147834050    0.147834046    0.004302227
    7.100000000    0.152268646    0.152268644    0.004321444
    7.110000000    0.155667458    0.155667458    0.004340788
    7.120000000    0.157985765    0.157985766    0.004360262
    7.130000000    0.159549537    0.159549538    0.004379866
    7.140000000    0.160156421    0.160156423    0.004399602
    7.150000000    0.159345322    0.159345323    0.004419472
    7.160000000    0.157369241    0.157369242    0.004439477
    7.170000000    0.155409848    0.155409847    0.004459619
    7.180000000    0.154731213    0.154731211    0.004479898
    7.190000000    0.155689646    0.155689643    0.004500318
    7.200000000    0.157511512    0.157511510    0.004520878
    7.210000000    0.159125688    0.159125688    0.004541582
    7.220000000    0.160362947    0.160362947    0.004562430
    7.230000000    0.162107194    0.162107194    0.004583424
    7.240000000    0.165237911    0.165237909    0.004604566
    7.250000000    0.169763952    0.169763948    0.004625858
    7.260000000    0.174854285    0.174854281    0.004647301
    7.270000000    0.179374223    0.179374221    0.004668898
    7.280000000    0.182575207    0.182575207    0.004690650
    7.290000000    0.184442769    0.184442772    0.004712559
    7.300000000    0.185208126    0.185208130    0.004734627
    7.310000000    0.184633125    0.184633130    0.004756856
    7.320000000    0.181792726    0.181792732    0.004779248
    7.330000000    0.175517052    0.175517060    0.004801806
    7.340000000    0.165382382    0.165382390    0.004824531
    7.350000000    0.152380500    0.152380509    0.004847425
    7.360000000    0.138477301    0.138477308    0.004870492
    7.370000000    0.125600154    0.125600159    0.004893732
    7.380000000    0.114990786    0.114990789    0.004917149
    7.390000000    0.107164508    0.107164510    0.004940744
    7.400000000    0.102190051    0.102190051    0.004964522
    7.410000000    0.099967249    0.099967247    0.004988483
    7.420000000    0.100365047    0.100365044    0.005012631
    7.430000000    0.103205211    0.103205206    0.005036968
    7.440000000    0.108101039    0.108101034    0.005061497
    7.450000000    0.114211083    0.114211078    0.005086222
    7.460000000    0.120158545    0.120158541    0.005111144
    7.470000000    0.124489546    0.124489543    0.005136267
    7.480000000    0.126519782    0.126519781    0.005161595
    7.490000000    0.126747811    0.126747810    0.005187130
    7.500000000    0.126539844    0.126539842    0.005212877
    7.510000000    0.127454607    0.127454604    0.005238837
    7.520000000    0.130493435    0.130493431    0.005265014
    7.530000000    0.135531407    0.135531401    0.005291410
    7.540000000    0.141134239    0.141134234    0.005318028
    7.550000000    0.145111329    0.145111327    0.005344873
    7.560000000    0.145987206    0.145987206    0.005371952
    7.570000000    0.144142663    0.144142666    0.005399271
    7.580000000    0.141053102    0.141053106    0.005426834
    7.590000000    0.137574341    0.137574346    0.005454645
    7.600000000    0.133383510    0.133383516    0.005482705
    7.610000000    0.127862123    0.127862130    0.005511014
    7.620000000    0.121021358    0.121021366    0.005539572
    7.630000000    0.113540196    0.113540204    0.005568380
    7.640000000    0.106411810    0.106411816    0.005597444
    7.650000000    0.100632714    0.100632718    0.005626777
    7.660000000    0.096934763    0.096934766    0.005656392
    7.670000000    0.095682460    0.095682461    0.005686303
    7.680000000    0.096911528    0.096911528    0.005716520
    7.690000000    0.100321032    0.100321031    0.005747053
    7.700000000    0.105157464    0.105157463    0.005777905
    7.710000000    0.110186363    0.110186362    0.005809077
    7.720000000    0.114042950    0.114042951    0.005840558
    7.730000000    0.115793475    0.115793477    0.005872336
    7.740000000    0.115149455    0.115149457    0.005904407
    7.750000000    0.112431825    0.112431828    0.005936786
    7.760000000    0.108619537    0.108619539    0.005969496
    7.770000000    0.105129936    0.105129938    0.006002565
    7.780000000    0.103224922    0.103224923    0.006036015
    7.790000000    0.103545576    0.103545576    0.006069866
    7.800000000    0.105961557    0.105961556    0.006104131
    7.810000000    0.109573826    0.109573825    0.006138821
    7.820000000    0.112979529    0.112979529    0.006173946
    7.830000000    0.115068884    0.115068884    0.006209523
    7.840000000    0.115895508    0.115895509    0.006245563
    7.850000000    0.116559915    0.116559915    0.006282071
    7.860000000    0.118172369    0.118172368    0.006319036
    7.870000000    0.121066171    0.121066168    0.006356449
    7.880000000    0.124741914    0.124741910    0.006394312
    7.890000000    0.128172771    0.128172766    0.006432652
    7.900000000    0.130241989    0.130241986    0.006471516
    7.910000000    0.130207583    0.130207583    0.006510948
    7.920000000    0.127798379    0.127798381    0.006550979
    7.930000000    0.123032446    0.123032449    0.006591633
    7.940000000    0.116166944    0.116166949    0.006632949
    7.950000000    0.107699529    0.107699535    0.006674984
    7.960000000    0.098405691    0.098405697    0.006717801
    7.970000000    0.089296027    0.089296033    0.006761464
    7.980000000    0.081284276    0.081284280    0.006806034
    7.990000000    0.074893559    0.074893563    0.006851568
    8.000000000    0.070276168    0.070276170    0.006898108
    8.010000000    0.067392799    0.067392800    0.006945678
    8.020000000    0.066161428    0.066161429    0.006994279
    8.030000000    0.066526246    0.066526245    0.007043919
    8.040000000    0.068454962    0.068454960    0.007094668
    8.050000000    0.071861763    0.071861760    0.007146673
    8.060000000    0.076438115    0.076438112    0.007200142
    8.070000000    0.081428709    0.081428706    0.007255314
    8.080000000    0.085592153    0.085592151    0.007312440
    8.090000000    0.087734415    0.087734413    0.007371780
    8.100000000    0.087643191    0.087643190    0.007433623
    8.110000000    0.086360971    0.086360971    0.007498329
    8.120000000    0.085401339    0.085401338    0.007566363
    8.130000000    0.085874353    0.085874351    0.007638315
    8.140000000    0.088163006    0.088163003    0.007714918
    8.150000000    0.091927221    0.091927217    0.007797076
    8.160000000    0.096230834    0.096230831    0.007885897
    8.170000000    0.099900201    0.099900198    0.007982720
    8.180000000    0.102081900    0.102081899    0.008089074
    8.190000000    0.102634856    0.102634856    0.008206469
    8.200000000    0.102013826    0.102013827    0.008335909
    8.210000000    0.100623042    0.100623043    0.008477319
    8.220000000    0.098287168    0.098287169    0.008629650
    8.230000000    0.094545248    0.094545250    0.008792384
    8.240000000    0.089438421    0.089438424    0.008966871
    8.250000000    0.083805804    0.083805807    0.009154723
    8.260000000    0.078787239    0.078787242    0.009355013
    8.270000000    0.075230403    0.075230404    0.009564579
    8.280000000    0.073525822    0.073525823    0.009779499
    8.290000000    0.073706388    0.073706387    0.009994159
    8.300000000    0.075527120    0.075527118    0.010203584
    8.310000000    0.078472261    0.078472258    0.010410918
    8.320000000    0.081800103    0.081800100    0.010625817
    8.330000000    0.084684416    0.084684412    0.010849796
    8.340000000    0.086400816    0.086400813    0.011069100
    8.350000000    0.086546106    0.086546105    0.011270738
    8.360000000    0.085181280    0.085181280    0.011465092
    8.370000000    0.082757228    0.082757228    0.011683054
    8.380000000    0.079892341    0.079892341    0.011949371
    8.390000000    0.077149789    0.077149788    0.012261951
    8.400000000    0.074944791    0.074944789    0.012592343
    8.410000000    0.073507164    0.073507161    0.012903931
    8.420000000    0.072864027    0.072864023    0.013174014
    8.430000000    0.072924651    0.072924646    0.013401700
    8.440000000    0.073509860    0.073509854    0.013598486
    8.450000000    0.074240754    0.074240749    0.013774780
    8.460000000    0.074639785    0.074639780    0.013928052
    8.470000000    0.074598409    0.074598406    0.014045685
    8.480000000    0.074640186    0.074640183    0.014135472
    8.490000000    0.075557684    0.075557680    0.014247262
    8.500000000    0.077845989    0.077845985    0.014450746
    8.510000000    0.081363695    0.081363691    0.014798218
    8.520000000    0.085248329    0.085248325    0.015303801
    8.530000000    0.088185641    0.088185638    0.015933920
    8.540000000    0.089096156    0.089096155    0.016602107
    8.550000000    0.087667604    0.087667603    0.017178216
    8.560000000    0.084174573    0.084174574    0.017528578
    8.570000000    0.079081268    0.079081270    0.017591948
    8.580000000    0.073002740    0.073002743    0.017437254
    8.590000000    0.066747279    0.066747281    0.017221636
    8.600000000    0.061094512    0.061094514    0.017085845
    8.610000000    0.056537986    0.056537987    0.017090500
    8.620000000    0.053260727    0.053260728    0.017212970
    8.630000000    0.051261076    0.051261076    0.017379590
    8.640000000    0.050466328    0.050466327    0.017528061
    8.650000000    0.050774359    0.050774358    0.017669646
    8.660000000    0.052028518    0.052028516    0.017886866
    8.670000000    0.053962836    0.053962834    0.018273182
    8.680000000    0.056203258    0.056203255    0.018881519
    8.690000000    0.058398248    0.058398245    0.019702193
    8.700000000    0.060343240    0.060343237    0.020655961
    8.710000000    0.061886266    0.061886264    0.021606103
    8.720000000    0.062832291    0.062832289    0.022397091
    8.730000000    0.063181038    0.063181037    0.022902807
    8.740000000    0.063371335    0.063371334    0.023067304
    8.750000000    0.064056319    0.064056318    0.022922520
    8.760000000    0.065646735    0.065646734    0.022562222
    8.770000000    0.068062114    0.068062112    0.022105305
    8.780000000    0.070789917    0.070789915    0.021687085
    8.790000000    0.073177090    0.073177089    0.021441220
    8.800000000    0.074719288    0.074719287    0.021458741
    8.810000000    0.075146552    0.075146551    0.021760512
    8.820000000    0.074476629    0.074476629    0.022292250
    8.830000000    0.073127003    0.073127004    0.022941669
    8.840000000    0.071759190    0.071759190    0.023592653
    8.850000000    0.070787776    0.070787777    0.024185753
    8.860000000    0.070052243    0.070052245    0.024706052
    8.870000000    0.069027686    0.069027688    0.025128461
    8.880000000    0.067375349    0.067375351    0.025443807
    8.890000000    0.065255216    0.065255218    0.025733262
    8.900000000    0.063188195    0.063188197    0.026139703
    8.910000000    0.061763244    0.061763245    0.026744880
    8.920000000    0.061381513    0.061381514    0.027482596
    8.930000000    0.062089068    0.062089067    0.028148815
    8.940000000    0.063531143    0.063531142    0.028510890
    8.950000000    0.065016692    0.065016690    0.028476820
    8.960000000    0.065669845    0.065669844    0.028178120
    8.970000000    0.064721788    0.064721786    0.027849058
    8.980000000    0.061968696    0.061968695    0.027640189
    8.990000000    0.057986966    0.057986965    0.027566806
    9.000000000    0.053739134    0.053739134    0.027605383
    9.010000000    0.050011116    0.050011116    0.027799244
    9.020000000    0.047207849    0.047207848    0.028245646
    9.030000000    0.045452462    0.045452461    0.028998734
    9.040000000    0.044737947    0.044737945    0.030001985
    9.050000000    0.045013810    0.045013808    0.031090000
    9.060000000    0.046190260    0.046190257    0.032025333
    9.070000000    0.048074690    0.048074687    0.032546821
    9.080000000    0.050298186    0.050298183    0.032489560
    9.090000000    0.052370266    0.052370264    0.031943017
    9.100000000    0.053965402    0.053965400    0.031232787
    9.110000000    0.055198083    0.055198081    0.030717523
    9.120000000    0.056482797    0.056482796    0.030633207
    9.130000000    0.058120033    0.058120031    0.031068553
    9.140000000    0.060093842    0.060093840    0.031987241
    9.150000000    0.062178766    0.062178763    0.033239193
    9.160000000    0.064052829    0.064052826    0.034582630
    9.170000000    0.065273529    0.065273527    0.035753580
    9.180000000    0.065347638    0.065347637    0.036567035
    9.190000000    0.063939070    0.063939070    0.037002610
    9.200000000    0.061059709    0.061059710    0.037218107
    9.210000000    0.057189879    0.057189881    0.037450309
    9.220000000    0.053119473    0.053119475    0.037842418
    9.230000000    0.049550088    0.049550089    0.038313735
    9.240000000    0.046853921    0.046853922    0.038602999
    9.250000000    0.045083349    0.045083349    0.038501926
    9.260000000    0.044059528    0.044059528    0.038071860
    9.270000000    0.043467953    0.043467952    0.037608111
    9.280000000    0.043017219    0.043017218    0.037410543
    9.290000000    0.042632509    0.042632507    0.037591870
    9.300000000    0.042491949    0.042491947    0.038029467
    9.310000000    0.042861357    0.042861355    0.038452949
    9.320000000    0.043918924    0.043918922    0.038620148
    9.330000000    0.045667666    0.045667664    0.038449499
    9.340000000    0.047894181    0.047894179    0.038033467
    9.350000000    0.050194486    0.050194484    0.037600389
    9.360000000    0.052157189    0.052157188    0.037436867
    9.370000000    0.053599588    0.053599587    0.037783425
    9.380000000    0.054561011    0.054561010    0.038777620
    9.390000000    0.055106480    0.055106479    0.040445290
    9.400000000    0.055281086    0.055281085    0.042691209
    9.410000000    0.055245152    0.055245151    0.045283177
    9.420000000    0.055339100    0.055339099    0.047866164
    9.430000000    0.055895477    0.055895476    0.050036967
    9.440000000    0.056936098    0.056936096    0.051464191
    9.450000000    0.058068722    0.058068721    0.051967689
    9.460000000    0.058756800    0.058756798    0.051511071
    9.470000000    0.058774422    0.058774420    0.050223376
    9.480000000    0.058302513    0.058302511    0.048472516
    9.490000000    0.057535633    0.057535631    0.046778475
    9.500000000    0.056385246    0.056385244    0.045572342
    9.510000000    0.054654823    0.054654821    0.045046986
    9.520000000    0.052414305    0.052414304    0.045162551
    9.530000000    0.050099598    0.050099597    0.045731911
    9.540000000    0.048245183    0.048245182    0.046545927
    9.550000000    0.047195016    0.047195015    0.047466823
    9.560000000    0.047001777    0.047001776    0.048411385
    9.570000000    0.047426917    0.047426915    0.049330109
    9.580000000    0.047973501    0.047973499    0.050286313
    9.590000000    0.048034781    0.048034779    0.051458662
    9.600000000    0.047203174    0.047203173    0.052955347
    9.610000000    0.045529875    0.045529875    0.054655049
    9.620000000    0.043462158    0.043462158    0.056277046
    9.630000000    0.041521745    0.041521744    0.057598099
    9.640000000    0.040053518    0.040053517    0.058563851
    9.650000000    0.039191309    0.039191308    0.059254084
    9.660000000    0.038938519    0.038938518    0.059847838
    9.670000000    0.039252808    0.039252807    0.060541217
    9.680000000    0.040099794    0.040099793    0.061414022
    9.690000000    0.041470690    0.041470688    0.062403862
    9.700000000    0.043353221    0.043353219    0.063324701
    9.710000000    0.045647318    0.045647315    0.063841171
    9.720000000    0.048071686    0.048071684    0.063588534
    9.730000000    0.050189258    0.050189256    0.062467623
    9.740000000    0.051645498    0.051645497    0.060763478
    9.750000000    0.052455420    0.052455419    0.058928247
    9.760000000    0.053020898    0.053020896    0.057309741
    9.770000000    0.053855167    0.053855165    0.056109072
    9.780000000    0.055294078    0.055294075    0.055499094
    9.790000000    0.057360348    0.057360345    0.055668262
    9.800000000    0.059716321    0.059716318    0.056752084
    9.810000000    0.061717540    0.061717538    0.058751774
    9.820000000    0.062698876    0.062698875    0.061464233
    9.830000000    0.062357606    0.062357606    0.064430289
    9.840000000    0.060882319    0.060882319    0.067011795
    9.850000000    0.058747739    0.058747740    0.068686149
    9.860000000    0.056388275    0.056388276    0.069325744
    9.870000000    0.054043343    0.054043344    0.069128528
    9.880000000    0.051865575    0.051865575    0.068387451
    9.890000000    0.050025741    0.050025741    0.067459527
    9.900000000    0.048652723    0.048652723    0.066768904
    9.910000000    0.047790232    0.047790232    0.066631419
    9.920000000    0.047479959    0.047479958    0.067107978
    9.930000000    0.047822973    0.047822973    0.068082908
    9.940000000    0.048913503    0.048913502    0.069445216
    9.950000000    0.050737035    0.050737034    0.071126962
    9.960000000    0.053142087    0.053142085    0.072995002
    9.970000000    0.055897202    0.055897200    0.074800644
    9.980000000    0.058762663    0.058762660    0.076298450
    9.990000000    0.061517822    0.061517820    0.077446825
   10.000000000    0.063912498    0.063912496    0.078388982
   10.010000000    0.065512376    0.065512374    0.079178403
   10.020000000    0.065709395    0.065709394    0.079690559
   10.030000000    0.064194649    0.064194648    0.079855941
   10.040000000    0.061396483    0.061396482    0.079782094
   10.050000000    0.058231321    0.058231320    0.079567152
   10.060000000    0.055506086    0.055506085    0.079188883
   10.070000000    0.053598716    0.053598714    0.078676686
   10.080000000    0.052467955    0.052467953    0.078259422
   10.090000000    0.051808379    0.051808378    0.078287369
   10.100000000    0.051297339    0.051297338    0.079020961
   10.110000000    0.050839567    0.050839566    0.080402980
   10.120000000    0.050565173    0.050565171    0.081958038
   10.130000000    0.050576548    0.050576546    0.082975371
   10.140000000    0.050768388    0.050768387    0.082951080
   10.150000000    0.050933643    0.050933642    0.081932093
   10.160000000    0.051023708    0.051023706    0.080455770
   10.170000000    0.051216612    0.051216610    0.079231550
   10.180000000    0.051706847    0.051706845    0.078856262
   10.190000000    0.052517945    0.052517943    0.079697067
   10.200000000    0.053517804    0.053517801    0.081902870
   10.210000000    0.054479043    0.054479041    0.085419364
   10.220000000    0.055043232    0.055043230    0.089938166
   10.230000000    0.054779412    0.054779411    0.094843767
   10.240000000    0.053486743    0.053486744    0.099317077
   10.250000000    0.051427125    0.051427126    0.102636725
   10.260000000    0.049162040    0.049162042    0.104461408
   10.270000000    0.047202976    0.047202978    0.104860221
   10.280000000    0.045842660    0.045842661    0.104132747
   10.290000000    0.045191430    0.045191431    0.102712433
   10.300000000    0.045258976    0.045258975    0.101179805
   10.310000000    0.045994892    0.045994892    0.100062763
   10.320000000    0.047284154    0.047284153    0.099521487
   10.330000000    0.048933025    0.048933024    0.099347294
   10.340000000    0.050699837    0.050699836    0.099328274
   10.350000000    0.052372795    0.052372793    0.099556113
   10.360000000    0.053835017    0.053835016    0.100306436
   10.370000000    0.055131773    0.055131771    0.101681329
   10.380000000    0.056535237    0.056535236    0.103439538
   10.390000000    0.058471207    0.058471205    0.105198054
   10.400000000    0.061334734    0.061334731    0.106810565
   10.410000000    0.065357241    0.065357239    0.108477625
   10.420000000    0.070540366    0.070540363    0.110441136
   10.430000000    0.076610651    0.076610647    0.112636535
   10.440000000    0.083069902    0.083069898    0.114694897
   10.450000000    0.089416916    0.089416913    0.116267445
   10.460000000    0.095274230    0.095274227    0.117331598
   10.470000000    0.100065353    0.100065351    0.118227711
   10.480000000    0.102679362    0.102679362    0.119474669
   10.490000000    0.102000701    0.102000703    0.121535525
   10.500000000    0.098021289    0.098021293    0.124570938
   10.510000000    0.092048887    0.092048892    0.128261164
   10.520000000    0.085713440    0.085713444    0.131896483
   10.530000000    0.080112730    0.080112733    0.134745820
   10.540000000    0.075730065    0.075730067    0.136404673
   10.550000000    0.072667422    0.072667423    0.136920004
   10.560000000    0.070849664    0.070849664    0.136762261
   10.570000000    0.070189047    0.070189046    0.136669015
   10.580000000    0.070669215    0.070669213    0.137349720
   10.590000000    0.072291736    0.072291734    0.139207451
   10.600000000    0.074970406    0.074970403    0.142277190
   10.610000000    0.078509719    0.078509717    0.146342504
   10.620000000    0.082713638    0.082713635    0.151013276
   10.630000000    0.087509111    0.087509108    0.155669978
   10.640000000    0.092900210    0.092900206    0.159428780
   10.650000000    0.098734372    0.098734368    0.161460065
   10.660000000    0.104522862    0.104522859    0.161650077
   10.670000000    0.109660180    0.109660177    0.160861787
   10.680000000    0.113877118    0.113877117    0.160372004
   10.690000000    0.117255610    0.117255609    0.161136394
   10.700000000    0.119930046    0.119930045    0.163497613
   10.710000000    0.122178052    0.122178051    0.167257352
   10.720000000    0.124554260    0.124554259    0.171912067
   10.730000000    0.127435297    0.127435296    0.176993360
   10.740000000    0.130400374    0.130400373    0.182325849
   10.750000000    0.132125563    0.132125563    0.187967040
   10.760000000    0.131118700    0.131118702    0.193991057
   10.770000000    0.126932110    0.126932113    0.200405296
   10.780000000    0.120509179    0.120509182    0.207088451
   10.790000000    0.113332257    0.113332261    0.213736131
   10.800000000    0.106643354    0.106643357    0.220064342
   10.810000000    0.101261749    0.101261751    0.226051305
   10.820000000    0.097602727    0.097602728    0.231905226
   10.830000000    0.095737091    0.095737090    0.237963501
   10.840000000    0.095536191    0.095536190    0.244568777
   10.850000000    0.096887373    0.096887371    0.251804043
   10.860000000    0.099861250    0.099861248    0.259406657
   10.870000000    0.104671784    0.104671780    0.267175687
   10.880000000    0.111434268    0.111434264    0.275439676
   10.890000000    0.119845453    0.119845448    0.284868862
   10.900000000    0.128891054    0.128891050    0.295856030
   10.910000000    0.136896051    0.136896048    0.308268128
   10.920000000    0.142391773    0.142391771    0.321780038
   10.930000000    0.145339978    0.145339977    0.336308172
   10.940000000    0.147141198    0.147141198    0.352061721
   10.950000000    0.149185256    0.149185256    0.369320818
   10.960000000    0.151566161    0.151566161    0.388326609
   10.970000000    0.153117372    0.153117373    0.409385412
   10.980000000    0.152691392    0.152691393    0.433003728
   10.990000000    0.150468653    0.150468655    0.459878203
   11.000000000    0.147871753    0.147871754    0.490827699
   11.010000000    0.146456892    0.146456893    0.526767416
   11.020000000    0.147076233    0.147076232    0.568682738
   11.030000000    0.149569884    0.149569883    0.617669948
   11.040000000    0.152696843    0.152696842    0.675096884
   11.050000000    0.154522695    0.154522695    0.742870135
   11.060000000    0.153596324    0.153596325    0.823724142
   11.070000000    0.150027060    0.150027062    0.921349554
   11.080000000    0.145192821    0.145192823    1.040331064
   11.090000000    0.140645776    0.140645777    1.185958985
   11.100000000    0.137452015    0.137452015    1.363896218
   11.110000000    0.136096384    0.136096383    1.579171338
   11.120000000    0.136568466    0.136568465    1.833407478
   11.130000000    0.138431905    0.138431904    2.120324206
