    0.000000000    0.025295122    0.025176853
    0.043155298    0.025372632    0.025259048
    0.086310595    0.025426175    0.025321573
    0.129465893    0.025457637    0.025366002
    0.172621190    0.025469760    0.025394573
    0.215776488    0.025466024    0.025410106
    0.258931786    0.025450514    0.025415894
    0.302087083    0.025427746    0.025415571
    0.345242381    0.025402484    0.025412963
    0.388397678    0.025379531    0.025411934
    0.431552976    0.025363537    0.025416233
    0.474708274    0.025358796    0.025429339
    0.517863571    0.025369079    0.025454331
    0.561018869    0.025397485    0.025493768
    0.604174166    0.025446322    0.025549599
    0.647329464    0.025517041    0.025623093
    0.690484762    0.025610191    0.025714815
    0.733640059    0.025725428    0.025824619
    0.776795357    0.025861558    0.025951677
    0.819950654    0.026016615    0.026094543
    0.863105952    0.026187972    0.026251232
    0.906261250    0.026372481    0.026419326
    0.949416547    0.026566632    0.026596089
    0.992571845    0.026766719    0.026778593
    1.035727142    0.026969010    0.026963846
    1.078882440    0.027169905    0.027148911
    1.122037738    0.027366076    0.027331025
    1.165193035    0.027554584    0.027507691
    1.208348333    0.027732974    0.027676760
    1.251503630    0.027899335    0.027836481
    1.294658928    0.028052336    0.027985536
    1.337814226    0.028191226    0.028123039
    1.380969523    0.028315809    0.028248520
    1.424124821    0.028426383    0.028361880
    1.467280118    0.028523651    0.028463338
    1.510435416    0.028608613    0.028553359
    1.553590714    0.028682443    0.028632587
    1.596746011    0.028746365    0.028701765
    1.639901309    0.028801546    0.028761674
    1.683056606    0.028849007    0.028813072
    1.726211904    0.028889571    0.028856641
    1.769367202    0.028923837    0.028892955
    1.812522499    0.028952187    0.028922453
    1.855677797    0.028974815    0.028945418
    1.898833094    0.028991754    0.028961971
    1.941988392    0.029002910    0.028972063
    1.985143690    0.029008073    0.028975480
    2.028298987    0.029006917    0.028971837
    2.071454285    0.028998979    0.028960593
    2.114609582    0.028983625    0.028941058
    2.157764880    0.028960027    0.028912414
    2.200920178    0.028927150    0.028873746
    2.244075475    0.028883765    0.028824073
    2.287230773    0.028828501    0.028762407
    2.330386070    0.028759931    0.028687808
    2.373541368    0.028676679    0.028599455
    2.416696666    0.028577553    0.028496721
    2.459851963    0.028461674    0.028379248
    2.503007261    0.028328594    0.028247025
    2.546162558    0.028178391    0.028100441
    2.589317856    0.028011741    0.027940340
    2.632473154    0.027829949    0.027768044
    2.675628451    0.027634954    0.027585349
    2.718783749    0.027429302    0.027394506
    2.761939046    0.027216080    0.027198160
    2.805094344    0.026998828    0.026999284
    2.848249642    0.026781419    0.026801072
    2.891404939    0.026567912    0.026606827
    2.934560237    0.026362392    0.026419843
    2.977715534    0.026168799    0.026243266
    3.020870832    0.025990754    0.026079973
    3.064026130    0.025831401    0.025932443
    3.107181427    0.025693263    0.025802659
    3.150336725    0.025578127    0.025692013
    3.193492022    0.025486958    0.025601241
    3.236647320    0.025419847    0.025530396
    3.279802618    0.025376006    0.025478835
    3.322957915    0.025353796    0.025445249
    3.366113213    0.025350795    0.025427720
    3.409268510    0.025363907    0.025423807
    3.452423808    0.025389501    0.025430653
    3.495579106    0.025423579    0.025445113
    3.538734403    0.025461955    0.025463903
    3.581889701    0.025500451    0.025483743
    3.625044998    0.025535085    0.025501514
    3.668200296    0.025562256    0.025514397
    3.711355594    0.025578913    0.025520008
    3.754510891    0.025582694    0.025516506
    3.797666189    0.025572040    0.025502683
    3.840821486    0.025546271    0.025478020
    3.883976784    0.025505619    0.025442711
    3.927132082    0.025451220    0.025397664
    3.970287379    0.025385063    0.025344461
    4.013442677    0.025309905    0.025285286
    4.056597974    0.025229149    0.025222837
    4.099753272    0.025146688    0.025160200
    4.142908570    0.025066744    0.025100719
    4.186063867    0.024993673    0.025047843
    4.229219165    0.024931774    0.025004979
    4.272374462    0.024885098    0.024975340
    4.315529760    0.024857271    0.024961807
    4.358685058    0.024851327    0.024966807
    4.401840355    0.024869586    0.024992205
    4.444995653    0.024913556    0.025039232
    4.488150950    0.024983873    0.025108429
    4.531306248    0.025080289    0.025199633
    4.574461546    0.025201684    0.025311987
    4.617616843    0.025346127    0.025443985
    4.660772141    0.025510965    0.025593539
    4.703927438    0.025692941    0.025758074
    4.747082736    0.025888343    0.025934639
    4.790238034    0.026093170    0.026120030
    4.833393331    0.026303303    0.026310916
    4.876548629    0.026514677    0.026503969
    4.919703926    0.026723441    0.026695987
    4.962859224    0.026926092    0.026884006
    5.006014522    0.027119587    0.027065390
    5.049169819    0.027301426    0.027237909
    5.092325117    0.027469712    0.027399784
    5.135480414    0.027623170    0.027549706
    5.178635712    0.027761145    0.027686837
    5.221791010    0.027883568    0.027810771
    5.264946307    0.027990878    0.027921491
    5.308101605    0.028083922    0.028019304
    5.351256902    0.028163828    0.028104767
    5.394412200    0.028231876    0.028178614
    5.437567498    0.028289365    0.028241682
    5.480722795    0.028337509    0.028294843
    5.523878093    0.028377368    0.028338948
    5.567033390    0.028409807    0.028374777
    5.610188688    0.028435488    0.028403007
    5.653343986    0.028454893    0.028424187
    5.696499283    0.028468343    0.028438731
    5.739654581    0.028476030    0.028446905
    5.782809878    0.028478039    0.028448835
    5.825965176    0.028474354    0.028444504
    5.869120474    0.028464863    0.028433749
    5.912275771    0.028449341    0.028416269
    5.955431069    0.028427427    0.028391617
    5.998586366    0.028398602    0.028359209
    6.041741664    0.028362159    0.028318339
    6.084896962    0.028317193    0.028268198
    6.128052259    0.028262610    0.028207912
    6.171207557    0.028197168    0.028136591
    6.214362854    0.028119549    0.028053384
    6.257518152    0.028028469    0.027957555
    6.300673450    0.027922802    0.027848547
    6.343828747    0.027801718    0.027726064
    6.386984045    0.027664802    0.027590136
    6.430139342    0.027512159    0.027441188
    6.473294640    0.027344479    0.027280080
    6.516449938    0.027163073    0.027108141
    6.559605235    0.026969875    0.026927169
    6.602760533    0.026767409    0.026739408
    6.645915830    0.026558736    0.026547501
    6.689071128    0.026347364    0.026354411
    6.732226426    0.026137139    0.026163329
    6.775381723    0.025932106    0.025977558
    6.818537021    0.025736350    0.025800394
    6.861692318    0.025553823    0.025634994
    6.904847616    0.025388172    0.025484252
    6.948002914    0.025242574    0.025350676
    6.991158211    0.025119594    0.025236281
    7.034313509    0.025021066    0.025142496
    7.077468806    0.024948008    0.025070097
    7.120624104    0.024900574    0.025019168
    7.163779402    0.024878033    0.024989092
    7.206934699    0.024878795    0.024978572
    7.250089997    0.024900469    0.024985683
    7.293245294    0.024939961    0.025007956
    7.336400592    0.024993607    0.025042481
    7.379555890    0.025057335    0.025086033
    7.422711187    0.025126848    0.025135210
    7.465866485    0.025197817    0.025186584
    7.509021782    0.025266072    0.025236851
    7.552177080    0.025327785    0.025282978
    7.595332378    0.025379640    0.025322335
    7.638487675    0.025418977    0.025352813
    7.681642973    0.025443910    0.025372917
    7.724798270    0.025453411    0.025381826
    7.767953568    0.025447357    0.025379433
    7.811108866    0.025426533    0.025366339
    7.854264163    0.025392595    0.025343827
    7.897419461    0.025347987    0.025313800
    7.940574758    0.025295823    0.025278693
    7.983730056    0.025239744    0.025241356
    8.026885354    0.025183749    0.025204929
    8.070040651    0.025132010    0.025172690
    8.113195949    0.025088684    0.025147909
    8.156351246    0.025057727    0.025133699
    8.199506544    0.025042708    0.025132871
    8.242661842    0.025046654    0.025147815
    8.285817139    0.025071903    0.025180386
    8.328972437    0.025120009    0.025231831
    8.372127734    0.025191674    0.025302731
    8.415283032    0.025286721    0.025392980
    8.458438330    0.025404120    0.025501791
    8.501593627    0.025542032    0.025627735
    8.544748925    0.025697905    0.025768807
    8.587904222    0.025868586    0.025922517
    8.631059520    0.026050464    0.026085999
    8.674214818    0.026239627    0.026256130
    8.717370115    0.026432038    0.026429663
    8.760525413    0.026623700    0.026603354
    8.803680710    0.026810824    0.026774081
    8.846836008    0.026989970    0.026938961
    8.889991306    0.027158165    0.027095444
    8.933146603    0.027312987    0.027241386
    8.976301901    0.027452626    0.027375102
    9.019457198    0.027575904    0.027495393
    9.062612496    0.027682270    0.027601539
    9.105767794    0.027771773    0.027693274
    9.148923091    0.027844986    0.027770736
    9.192078389    0.027902921    0.027834404
    9.235233686    0.027946900    0.027885022
    9.278388984    0.027978428    0.027923522
    9.321544282    0.027999052    0.027950950
    9.364699579    0.028010249    0.027968394
    9.407854877    0.028013336    0.027976928
    9.451010174    0.028009423    0.027977562
    9.494165472    0.027999404    0.027971206
    9.537320770    0.027983974    0.027958649
    9.580476067    0.027963660    0.027940552
    9.623631365    0.027938865    0.027917447
    9.666786662    0.027909895    0.027889750
    9.709941960    0.027876982    0.027857773
    9.753097258    0.027840301    0.027821733
    9.796252555    0.027799979    0.027781764
    9.839407853    0.027756094    0.027737916
    9.882563150    0.027708672    0.027690156
    9.925718448    0.027657672    0.027638364
    9.968873746    0.027602966    0.027582330
   10.012029043    0.027544314    0.027521760
   10.055184341    0.027481336    0.027456284
   10.098339638    0.027413511    0.027385478
   10.141494936    0.027340182    0.027308889
   10.184650234    0.027260608    0.027226069
   10.227805531    0.027174027    0.027136616
   10.270960829    0.027079746    0.027040223
   10.314116126    0.026977229    0.026936718
   10.357271424    0.026866189    0.026826122
   10.400426722    0.026746648    0.026708684
   10.443582019    0.026618990    0.026584922
   10.486737317    0.026483982    0.026455643
   10.529892614    0.026342788    0.026321950
   10.573047912    0.026196950    0.026185230
   10.616203210    0.026048363    0.026047122
   10.659358507    0.025899224    0.025909469
   10.702513805    0.025751958    0.025774253
   10.745669102    0.025609126    0.025643524
   10.788824400    0.025473312    0.025519309
   10.831979698    0.025347002    0.025403533
   10.875134995    0.025232461    0.025297917
   10.918290293    0.025131618    0.025203902
   10.961445590    0.025045957    0.025122558
   11.004600888    0.024976433    0.025054525
   11.047756186    0.024923406    0.024999954
   11.090911483    0.024886594    0.024958482
   11.134066781    0.024865051    0.024929217
   11.177222078    0.024857178    0.024910755
   11.220377376    0.024860760    0.024901221
   11.263532674    0.024873037    0.024898320
   11.306687971    0.024890806    0.024899421
   11.349843269    0.024910543    0.024901650
   11.392998566    0.024928545    0.024901998
   11.436153864    0.024941076    0.024897431
   11.479309162    0.024944519    0.024885016
   11.522464459    0.024935520    0.024862029
   11.565619757    0.024911119    0.024826066
   11.608775054    0.024868872    0.024775133
   11.651930352    0.024806946    0.024707719
   11.695085650    0.024724191    0.024622849
   11.738240947    0.024620181    0.024520110
   11.781396245    0.024495214    0.024399652
   11.824551542    0.024350279    0.024262166
   11.867706840    0.024186994    0.024108837
   11.910862138    0.024007509    0.023941274
   11.954017435    0.023814389    0.023761421
   11.997172733    0.023610481    0.023571453
   12.040328030    0.023398774    0.023373668
   12.083483328    0.023182254    0.023170365
   12.126638626    0.022963749    0.022963732
   12.169793923    0.022745803    0.022755742
   12.212949221    0.022530542    0.022548056
   12.256104518    0.022319579    0.022341950
   12.299259816    0.022113943    0.022138257
   12.342415114    0.021914032    0.021937330
   12.385570411    0.021719613    0.021739034
   12.428725709    0.021529843    0.021542754
   12.471881006    0.021343318    0.021347431
   12.515036304    0.021158151    0.021151620
   12.558191602    0.020972062    0.020953561
   12.601346899    0.020782490    0.020751267
   12.644502197    0.020586716    0.020542617
   12.687657494    0.020381990    0.020325457
   12.730812792    0.020165661    0.020097699
   12.773968090    0.019935297    0.019857410
   12.817123387    0.019688795    0.019602901
   12.860278685    0.019424462    0.019332791
   12.903433982    0.019141088    0.019046068
   12.946589280    0.018837978    0.018742122
   12.989744578    0.018514977    0.018420756
   13.032899875    0.018172455    0.018082189
   13.076055173    0.017811282    0.017727020
   13.119210470    0.017432766    0.017356195
   13.162365768    0.017038576    0.016970949
   13.205521066    0.016630643    0.016572748
   13.248676363    0.016211052    0.016163222
   13.291831661    0.015781936    0.015744105
   13.334986958    0.015345387    0.015317178
   13.378142256    0.014903387    0.014884218
   13.421297554    0.014457765    0.014446953
   13.464452851    0.014010189    0.014007035
   13.507608149    0.013562172    0.013566016
   13.550763446    0.013115089    0.013125333
   13.593918744    0.012670200    0.012686309
   13.637074042    0.012228663    0.012250152
   13.680229339    0.011791548    0.011817960
   13.723384637    0.011359837    0.011390732
   13.766539934    0.010934426    0.010969371
   13.809695232    0.010516125    0.010554690
   13.852850530    0.010105656    0.010147418
   13.896005827    0.009703656    0.009748199
   13.939161125    0.009310680    0.009357594
   13.982316422    0.008927199    0.008976086
   14.025471720    0.008553604    0.008604081
   14.068627018    0.008190208    0.008241912
   14.111782315    0.007837249    0.007889841
   14.154937613    0.007494894    0.007548067
   14.198092910    0.007163251    0.007216730
   14.241248208    0.006842371    0.006895912
   14.284403506    0.006532258    0.006585647
   14.327558803    0.006232875    0.006285923
   14.370714101    0.005944148    0.005996688
   14.413869398    0.005665969    0.005717858
   14.457024696    0.005398203    0.005449317
   14.500179994    0.005140687    0.005190925
   14.543335291    0.004893242    0.004942518
   14.586490589    0.004655671    0.004703915
   14.629645886    0.004427764    0.004474918
   14.672801184    0.004209302    0.004255315
   14.715956482    0.004000055    0.004044882
   14.759111779    0.003799785    0.003843387
   14.802267077    0.003608245    0.003650589
   14.845422374    0.003425180    0.003466243
   14.888577672    0.003250332    0.003290098
   14.931732970    0.003083440    0.003121897
   14.974888267    0.002924240    0.002961384
   15.018043565    0.002772469    0.002808298
   15.061198862    0.002627864    0.002662378
   15.104354160    0.002490162    0.002523365
   15.147509458    0.002359098    0.002391001
