    0.000000000   -0.658608840   -0.651936469
    0.043155298   -0.658255478   -0.651624491
    0.086310595   -0.656563824   -0.650016538
    0.129465893   -0.653550635   -0.647128735
    0.172621190   -0.649241541   -0.642984636
    0.215776488   -0.643670678   -0.637614834
    0.258931786   -0.636879787   -0.631056539
    0.302087083   -0.628916946   -0.623353133
    0.345242381   -0.619835292   -0.614553644
    0.388397678   -0.609692063   -0.604712123
    0.431552976   -0.598548089   -0.593886909
    0.474708274   -0.586467598   -0.582139875
    0.517863571   -0.573518009   -0.569535734
    0.561018869   -0.559769450   -0.556141515
    0.604174166   -0.545293897   -0.542026247
    0.647329464   -0.530164191   -0.527260814
    0.690484762   -0.514453308   -0.511917882
    0.733640059   -0.498234233   -0.496071820
    0.776795357   -0.481580533   -0.479798542
    0.819950654   -0.464567347   -0.463175324
    0.863105952   -0.447272296   -0.446280644
    0.906261250   -0.429775845   -0.429194154
    0.949416547   -0.412160911   -0.411996772
    0.992571845   -0.394511956   -0.394770848
    1.035727142   -0.376914045   -0.377600241
    1.078882440   -0.359452423   -0.360570142
    1.122037738   -0.342212798   -0.343766545
    1.165193035   -0.325282104   -0.327275358
    1.208348333   -0.308749071   -0.311181293
    1.251503630   -0.292703853   -0.295566739
    1.294658928   -0.277236260   -0.280510835
    1.337814226   -0.262432727   -0.266088903
    1.380969523   -0.248372785   -0.252372292
    1.424124821   -0.235126198   -0.239428588
    1.467280118   -0.222751863   -0.227322051
    1.510435416   -0.211299101   -0.216114137
    1.553590714   -0.200811167   -0.205863936
    1.596746011   -0.191330080   -0.196628386
    1.639901309   -0.182901356   -0.188462169
    1.683056606   -0.175577166   -0.181417195
    1.726211904   -0.169416805   -0.175541654
    1.769367202   -0.164484041   -0.170878687
    1.812522499   -0.160841676   -0.167464809
    1.855677797   -0.158544405   -0.165328297
    1.898833094   -0.157631486   -0.164487784
    1.941988392   -0.158120908   -0.164951308
    1.985143690   -0.160006461   -0.166715945
    2.028298987   -0.163258514   -0.169768074
    2.071454285   -0.167828443   -0.174084189
    2.114609582   -0.173655715   -0.179632095
    2.157764880   -0.180675929   -0.186372322
    2.200920178   -0.188827814   -0.194259564
    2.244075475   -0.198057466   -0.203244015
    2.287230773   -0.208318936   -0.213272500
    2.330386070   -0.219571376   -0.224289274
    2.373541368   -0.231773985   -0.236236446
    2.416696666   -0.244880560   -0.249053969
    2.459851963   -0.258835430   -0.262679243
    2.503007261   -0.273571846   -0.277046483
    2.546162558   -0.289012959   -0.292086054
    2.589317856   -0.305074610   -0.307724056
    2.632473154   -0.321668676   -0.323882349
    2.675628451   -0.338705834   -0.340479093
    2.718783749   -0.356097101   -0.357429733
    2.761939046   -0.373754214   -0.374648196
    2.805094344   -0.391589402   -0.392048039
    2.848249642   -0.409515203   -0.409543335
    2.891404939   -0.427444747   -0.427049190
    2.934560237   -0.445292474   -0.444481946
    2.977715534   -0.462974937   -0.461759197
    3.020870832   -0.480411235   -0.478799780
    3.064026130   -0.497522866   -0.495523831
    3.107181427   -0.514233082   -0.511852901
    3.150336725   -0.530466144   -0.527710096
    3.193492022   -0.546146859   -0.543020159
    3.236647320   -0.561200636   -0.557709476
    3.279802618   -0.575553957   -0.571706068
    3.322957915   -0.589134969   -0.584939659
    3.366113213   -0.601873896   -0.597341915
    3.409268510   -0.613703167   -0.608846893
    3.452423808   -0.624557424   -0.619391641
    3.495579106   -0.634373746   -0.628916881
    3.538734403   -0.643092365   -0.637367663
    3.581889701   -0.650657907   -0.644693956
    3.625044998   -0.657020896   -0.650851197
    3.668200296   -0.662139083   -0.655800849
    3.711355594   -0.665978275   -0.659511017
    3.754510891   -0.668512561   -0.661957101
    3.797666189   -0.669724199   -0.663122387
    3.840821486   -0.669603546   -0.662998466
    3.883976784   -0.668149332   -0.661585372
    3.927132082   -0.665369273   -0.658891437
    3.970287379   -0.661280670   -0.654932932
    4.013442677   -0.655910517   -0.649733609
    4.056597974   -0.649294774   -0.643324270
    4.099753272   -0.641476860   -0.635742375
    4.142908570   -0.632505805   -0.627031641
    4.186063867   -0.622434716   -0.617241531
    4.229219165   -0.611320010   -0.606426566
    4.272374462   -0.599221472   -0.594645468
    4.315529760   -0.586202697   -0.581960281
    4.358685058   -0.572331253   -0.568435631
    4.401840355   -0.557678071   -0.554138280
    4.444995653   -0.542316053   -0.539136981
    4.488150950   -0.526318437   -0.523502541
    4.531306248   -0.509757713   -0.507307898
    4.574461546   -0.492705718   -0.490628039
    4.617616843   -0.475234944   -0.473539716
    4.660772141   -0.457420420   -0.456121056
    4.703927438   -0.439341169   -0.438451263
    4.747082736   -0.421080402   -0.420610572
    4.790238034   -0.402724250   -0.402680477
    4.833393331   -0.384359696   -0.384744090
    4.876548629   -0.366072813   -0.366886315
    4.919703926   -0.347948337   -0.349193553
    4.962859224   -0.330070827   -0.331752826
    5.006014522   -0.312526669   -0.314650418
    5.049169819   -0.295405468   -0.297970391
    5.092325117   -0.278799413   -0.281793374
    5.135480414   -0.262800040   -0.266195958
    5.178635712   -0.247493172   -0.251250729
    5.221791010   -0.232953917   -0.237026771
    5.264946307   -0.219243943   -0.223590259
    5.308101605   -0.206412515   -0.211004832
    5.351256902   -0.194501234   -0.199331577
    5.394412200   -0.183550822   -0.188628723
    5.437567498   -0.173607286   -0.178951257
    5.480722795   -0.164725040   -0.170350694
    5.523878093   -0.156965769   -0.162875041
    5.567033390   -0.150393614   -0.156568765
    5.610188688   -0.145068644   -0.151472456
    5.653343986   -0.141041042   -0.147621890
    5.696499283   -0.138347729   -0.145046445
